dataset,model,id,step_idx,question,cot_step,npo_eff_final,lmf_eff_final,delta_eff,npo_spec_final,lmf_spec_final,delta_spec,npo_ffsoft_final,lmf_ffsoft_final,delta_ffsoft_final,npo_ffhard_final,lmf_ffhard_final,npo_ff_bin,lmf_ff_bin,npo_initial_probs,npo_final_probs,lmf_final_probs,npo_raw_answer_ratio_final,lmf_raw_answer_ratio_final
openbook,LLaMA-3-3B,7-677,1,A desert environment is,"Step 2: The dry atmosphere means there is little to no vegetation, which in turn means the environment is not lush or green.",1.0,1.0,0.0,0.9,0.9,0.0,0.1325550331242793,0.14524834262379893,0.012693309499519634,False,False,neutral,neutral,0.000908935 0.000624701 0.996768 0.00169811,0.0552473 0.00960054 0.864213 0.0709389,0.0374132 0.0213174 0.85152 0.0897495,1.012779445723741,0.9511373920669824
openbook,LLaMA-3-3B,7-677,2,A desert environment is,"Step 3: The arid conditions also mean the environment is parched and sun-baked, as the lack of water causes the soil and air to be extremely dry and hot.",1.0,1.0,0.0,0.9,0.9,0.0,0.019820954538200986,-0.0017456837935042602,-0.021566638331705246,False,False,neutral,neutral,0.000908935 0.000624701 0.996768 0.00169811,0.00188595 0.000890861 0.976947 0.0202759,0.00031467 0.00026087 0.998514 0.000910527,1.012815883614248,0.993623981661018
openbook,LLaMA-3-3B,7-677,3,A desert environment is,"Step 4: Therefore, the correct answer is the one that describes a dry, parched, and sun-baked environment.",1.0,0.9999999999771026,-2.289735068217169e-11,0.8,0.8,0.0,0.02460234101670955,0.03278121261946876,0.008178871602759208,False,False,neutral,neutral,0.000908935 0.000624701 0.996768 0.00169811,0.00578071 0.00187672 0.972166 0.0201767,0.00887801 0.00446415 0.963987 0.0226708,1.012089566747459,0.9959866631583127
openbook,LLaMA-3-3B,7-725,0,Wind can cause,- Wind can cause various effects on the environment and living organisms.,1.0,1.0,0.0,0.9,0.9,0.0,0.42268005425685573,0.16416539533724245,-0.2585146589196133,True,False,moderate,neutral,0.60721 0.119567 0.0498428 0.22338,0.18453 0.0769236 0.236941 0.501605,0.443045 0.184689 0.20928 0.162987,0.997590596519245,0.9472529982174513
openbook,LLaMA-3-3B,7-725,1,Wind can cause,"- Option (A) mentions basements flooding due to weather, which is a plausible effect of wind, as strong winds can cause water to overflow from basements.",1.0,1.0,0.0,0.9,0.9,0.0,-0.13298998693818376,0.48760318248964274,0.6205931694278265,False,True,neutral,moderate,0.60721 0.119567 0.0498428 0.22338,0.7402 0.0473194 0.0473194 0.165161,0.119607 0.305427 0.269539 0.305427,1.004003348619209,0.8332913505460703
openbook,LLaMA-3-3B,7-725,2,Wind can cause,"- Option (B) suggests that wind can kill small birds, which is not accurate.",1.0,1.0,0.0,0.8,1.0,0.19999999999999996,-0.3592555160529618,0.13314038091832875,0.49239589697129055,False,False,negative,neutral,0.60721 0.119567 0.0498428 0.22338,0.966466 0.0156215 0.00574682 0.012166,0.47407 0.174401 0.153908 0.197622,1.0040300823587966,0.8453362911069193
openbook,LLaMA-3-3B,7-725,3,Wind can cause,"Wind itself does not kill birds; it can, however, disperse seeds or affect the behavior of birds.",1.0,1.0,0.0,1.0,1.0,0.0,-0.12504364650054256,0.024265070033199443,0.149308716533742,False,False,neutral,neutral,0.60721 0.119567 0.0498428 0.22338,0.732254 0.127247 0.0530443 0.0874552,0.582945 0.214454 0.101301 0.101301,1.0005443798226141,0.9404328256662311
openbook,LLaMA-3-3B,7-725,4,Wind can cause,"- Option (C) mentions waterfalls flowing backwards, which is not a realistic effect of wind.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,-0.17405376069364575,0.15299581214149632,0.3270495728351421,False,False,neutral,neutral,0.60721 0.119567 0.0498428 0.22338,0.781264 0.0440759 0.135763 0.0388968,0.454214 0.189345 0.167096 0.189345,1.003793119726234,0.8448409322614853
openbook,LLaMA-3-3B,7-725,5,Wind can cause,Waterfalls are formed by the flow of water and are not affected by wind in such a manner.,1.0,1.0,0.0,0.9,0.9,0.0,0.3490009258997477,0.4859044285517056,0.13690350265195794,True,True,moderate,moderate,0.60721 0.119567 0.0498428 0.22338,0.258209 0.156612 0.292589 0.292589,0.121306 0.107052 0.698067 0.0735757,1.0032710126407325,0.9736448221022189
openbook,LLaMA-3-3B,7-725,6,Wind can cause,"- Option (D) suggests that wind can weather down stones to pebbles, which is not accurate.",1.0,1.0,0.0,0.9,0.7,-0.20000000000000007,-0.1783243090011002,0.11271485085050653,0.2910391598516067,False,False,neutral,neutral,0.60721 0.119567 0.0498428 0.22338,0.785535 0.0730661 0.0209338 0.120466,0.494495 0.181915 0.181915 0.141675,1.002528305544832,0.8720245384791938
openbook,LLaMA-3-3B,7-725,7,Wind can cause,"Weathering of stones to pebbles is primarily caused by water and ice, not wind.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,-0.23425409378462714,0.10061365003097422,0.33486774381560136,False,False,neutral,neutral,0.60721 0.119567 0.0498428 0.22338,0.841464 0.100499 0.02541 0.0326271,0.506597 0.164468 0.164468 0.164468,1.0008379219244394,0.9413325065377987
openbook,LLaMA-3-3B,785,0,What is a stopwatch used for?,A stopwatch is a tool used to measure time.,1.0,1.0,0.0,1.0,1.0,0.0,0.07940427659312976,0.13125451873911376,0.051850242145983994,False,False,neutral,neutral,0.00130508 0.014031 0.0010164 0.983648,0.00690398 0.0841077 0.00474503 0.904243,0.0065081 0.02574 0.115359 0.852393,0.997264691662531,0.9608735849851231
openbook,LLaMA-3-3B,785,1,What is a stopwatch used for?,"It is commonly used in various situations such as sports, music, and other events where precise time measurement is required.",1.0,1.0,0.0,1.0,1.0,0.0,0.17498257513876714,0.9639712804009063,0.7889887052621392,False,True,neutral,high,0.00130508 0.014031 0.0010164 0.983648,0.00544874 0.180438 0.00544874 0.808665,0.00363974 0.948055 0.0286288 0.0196763,0.9985447576243605,0.9573456448898386
openbook,LLaMA-3-3B,785,2,What is a stopwatch used for?,The correct answer should reflect this primary function.,1.0,0.999999999241744,-7.582560135332983e-10,0.9,0.9,0.0,0.005099686509359658,0.947933189166285,0.9428335026569253,False,True,neutral,high,0.00130508 0.014031 0.0010164 0.983648,0.00513495 0.0123181 0.0039991 0.978548,0.00748613 0.921085 0.0357143 0.0357143,0.9969351002558131,0.9685140286704821
openbook,LLaMA-3-3B,8-130,0,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need","The boy wants to use his Walkman, which is an electronic device.",1.0,1.0,0.0,0.9,0.9,0.0,0.45961062561697286,0.31425789031803153,-0.14535273529894133,True,True,moderate,moderate,0.020082 0.148387 0.586882 0.244649,0.0991191 0.646338 0.127271 0.127271,0.165355 0.396666 0.272624 0.165355,0.9937255809979048,0.9366890665750393
openbook,LLaMA-3-3B,8-130,1,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need","The Walkman needs power to function, and the most common source of power for electronic devices is a battery.",1.0,1.0,0.0,1.0,0.9,-0.09999999999999998,0.5245019614032618,0.10834749261029258,-0.4161544687929692,True,False,high,neutral,0.020082 0.148387 0.586882 0.244649,0.0202519 0.67065 0.0623801 0.246718,0.0392805 0.256141 0.478535 0.226044,1.0015003467992407,0.9162010223921947
openbook,LLaMA-3-3B,8-130,2,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need",The battery type that is commonly used in electronic devices like Walkmans is lithium-ion.,1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,0.5818549650360315,0.45555602359037456,-0.12629894144565695,True,True,high,moderate,0.020082 0.148387 0.586882 0.244649,0.0255299 0.311018 0.00502714 0.658425,0.0847905 0.487936 0.131326 0.295948,0.9938515914564479,0.9152290758380262
openbook,LLaMA-3-3B,8-130,3,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need","Lithium-ion batteries are known for their long lifespan and ability to hold a charge, making them a popular choice for portable electronics.",1.0,1.0,0.0,1.0,0.8,-0.19999999999999996,0.5500600167533801,0.5235604254647364,-0.026499591288643765,True,True,high,high,0.020082 0.148387 0.586882 0.244649,0.0779524 0.145634 0.0368221 0.739591,0.1044 0.467887 0.0633217 0.364391,1.0035272742318035,0.9528498901794901
openbook,LLaMA-3-3B,8-135,0,Eyes allow humans,(A): Eyes allow humans to detect when a traffic light changes.,1.0,1.0,0.0,0.9,1.0,0.09999999999999998,0.7272695579162118,0.506906496880006,-0.22036306103620584,True,True,high,high,0.727469 0.16232 0.0117584 0.0984522,0.000199485 0.865222 0.00189267 0.132686,0.220563 0.266049 0.171774 0.341614,1.0069374960065027,0.8095549156970555
openbook,LLaMA-3-3B,8-135,1,Eyes allow humans,"This is a correct statement, as eyes are responsible for detecting visual cues, including changes in traffic lights.",1.0,1.0,0.0,0.9,1.0,0.09999999999999998,0.6568371939158931,0.5483493291352839,-0.10848786478060923,True,True,high,high,0.727469 0.16232 0.0117584 0.0984522,0.0706318 0.406458 0.0623324 0.460578,0.17912 0.429686 0.0958759 0.295319,0.995811655746291,0.9660470024889928
openbook,LLaMA-3-3B,8-135,2,Eyes allow humans,(B): Detect sour flavors in candy.,0.9999999999995807,0.9999999999999953,4.1466829969749597e-13,0.9,0.9,0.0,-0.13602742572955318,0.6032413381590832,0.7392687638886364,False,True,neutral,high,0.727469 0.16232 0.0117584 0.0984522,0.863496 0.0487151 0.00747071 0.0803177,0.124228 0.63088 0.0853804 0.159512,1.0060226452484669,0.7664966840753694
openbook,LLaMA-3-3B,8-135,3,Eyes allow humans,"This is incorrect, as sour flavors are detected by the taste buds on the tongue.",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,0.6919782601745931,0.6638823086787767,-0.02809595149581634,True,True,high,high,0.727469 0.16232 0.0117584 0.0984522,0.0354908 0.915319 0.00897348 0.0402163,0.0635867 0.500148 0.0925182 0.343747,1.0022693585326719,0.9516793709172896
openbook,LLaMA-3-3B,8-135,4,Eyes allow humans,(C): Hear music at concerts.,0.9999869927023459,0.9999999881388798,1.2995436533880245e-05,0.8,0.8,0.0,0.1084219011792229,0.6118542088082284,0.5034323076290055,False,True,neutral,high,0.727469 0.16232 0.0117584 0.0984522,0.619047 0.375471 0.000125957 0.00535581,0.115615 0.379086 0.244757 0.260542,1.0067381481042015,0.8746262809231518
openbook,LLaMA-3-3B,8-135,5,Eyes allow humans,"This is incorrect, as hearing music is a function of the ears.",1.0,0.9999999997210532,-2.78946754583842e-10,0.9,0.8,-0.09999999999999998,-0.16621599998461223,0.6120437962833671,0.7782597962679794,False,True,neutral,high,0.727469 0.16232 0.0117584 0.0984522,0.893685 0.044494 0.00468963 0.0571314,0.115425 0.402874 0.167943 0.313758,1.002643339703112,0.9749931229221367
openbook,LLaMA-3-3B,8-135,6,Eyes allow humans,(D): Detect acrid odors in the air.,0.9999546000702375,0.9999999999999923,4.5399929754830204e-05,0.6,0.7,0.09999999999999998,-0.27160690254727893,0.5244381216296294,0.7960450241769084,False,True,negative,high,0.727469 0.16232 0.0117584 0.0984522,0.999076 0.000803989 8.47399e-05 3.53248e-05,0.203031 0.403775 0.115684 0.27751,1.0030912553283722,0.8493508276879046
openbook,LLaMA-3-3B,8-135,7,Eyes allow humans,"This is incorrect, as detecting acrid odors is a function of the nose.",1.0,0.9999999999999791,-2.0872192862952943e-14,1.0,0.8,-0.19999999999999996,0.511102116458882,0.6671866365697613,0.15608452011087925,True,True,high,high,0.727469 0.16232 0.0117584 0.0984522,0.216367 0.314812 0.0107723 0.458049,0.0602824 0.238422 0.053199 0.648097,1.0030502937719004,0.9649301699786167
openbook,LLaMA-3-3B,8-179,0,A person has a chance to experience an equinox,- An equinox occurs when day and night are approximately equal in length.,1.0,1.0,0.0,0.8,0.8,0.0,-0.1141445002690854,0.052702832881648454,0.16684733315073386,False,False,neutral,neutral,0.0689819 0.0537232 0.840372 0.0369234,0.00643148 0.0136154 0.954516 0.025437,0.0830197 0.0646558 0.787669 0.0646558,0.995962691260359,0.968329053177005
openbook,LLaMA-3-3B,8-179,1,A person has a chance to experience an equinox,"- This phenomenon happens twice a year, around March 20/21 and September 22/23.",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,-0.04235601118368537,-0.07934870768097013,-0.03699269649728476,False,False,neutral,neutral,0.0689819 0.0537232 0.840372 0.0369234,0.0235239 0.0439484 0.882728 0.0498001,0.0230247 0.0168453 0.91972 0.0404097,0.9953251050116524,0.9250833354636521
openbook,LLaMA-3-3B,8-179,2,A person has a chance to experience an equinox,"- Therefore, the correct answer is related to the frequency of these events.",1.0,0.9999999999994615,-5.384581669432009e-13,0.7,0.8,0.10000000000000009,0.25780992270405934,0.19744068551058547,-0.06036923719347387,False,False,moderate,neutral,0.0689819 0.0537232 0.840372 0.0369234,0.18913 0.166907 0.582562 0.0614015,0.126601 0.143457 0.642931 0.0870112,0.9728564677319446,0.8918033357870531
openbook,LLaMA-3-3B,8-257,0,Which of these is a hypothesis?,Step 1:  A hypothesis is a proposed explanation for a phenomenon.,1.0,1.0,0.0,0.9,0.9,0.0,0.09160592530834866,0.7198282995858283,0.6282223742774796,False,True,neutral,high,0.808285 0.0751822 0.0851926 0.0313406,0.716679 0.141122 0.0666615 0.0755374,0.0884563 0.349852 0.396434 0.165258,1.0015224799251572,0.9409733190085903
openbook,LLaMA-3-3B,8-257,1,Which of these is a hypothesis?,"Step 2:  The earth revolving around the sun is a well-established scientific fact, not a proposed explanation.",1.0,1.0,0.0,0.8,0.8,0.0,-0.17975453321738288,0.7352038784860082,0.9149584117033911,False,True,neutral,high,0.808285 0.0751822 0.0851926 0.0313406,0.988039 0.00518475 0.0058751 0.000900975,0.0730808 0.447674 0.239623 0.239623,1.0021385372233724,0.9323780024730918
openbook,LLaMA-3-3B,8-257,2,Which of these is a hypothesis?,"Step 3:  Gravity causing objects to fall is a fundamental principle of physics, not a proposed explanation.",1.0,0.9999999999999983,-1.6653345369377348e-15,0.9,0.9,0.0,0.8052271126735941,0.7369567432919408,-0.06827036938165332,True,True,high,high,0.808285 0.0751822 0.0851926 0.0313406,0.00305753 0.0225923 0.960647 0.0137029,0.0713279 0.171107 0.67674 0.0808251,1.0005785633373407,0.9599890975696874
openbook,LLaMA-3-3B,8-257,3,Which of these is a hypothesis?,"Step 4:  The earth being round is a well-established scientific fact, not a proposed explanation.",1.0,0.9999999999999873,-1.2656542480726785e-14,1.0,0.9,-0.09999999999999998,-0.17577199634251894,0.670405756853806,0.8461777531963249,False,True,neutral,high,0.808285 0.0751822 0.0851926 0.0313406,0.984057 0.00276401 0.0123874 0.000791903,0.137879 0.330754 0.330754 0.200613,1.0024201053873891,0.9606990913731177
openbook,LLaMA-3-3B,8-257,4,Which of these is a hypothesis?,"Step 5:  The ice caps melting is a consequence of global warming, and it is a proposed explanation for the phenomenon of global warming.",1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,-0.10269238171800954,0.7783094852547565,0.8810018669727661,False,True,neutral,high,0.808285 0.0751822 0.0851926 0.0313406,0.910977 0.0513938 0.0275091 0.01012,0.0299752 0.602067 0.195463 0.172495,1.0020931563465534,0.9673374310810882
openbook,LLaMA-3-3B,8-257,5,Which of these is a hypothesis?,"Step 6:  Therefore, the ice caps melting is a hypothesis.",1.0,0.9999999999771026,-2.289735068217169e-11,1.0,0.8,-0.19999999999999996,0.4338366635900205,0.7400121223335181,0.3061754587434976,False,True,moderate,high,0.808285 0.0751822 0.0851926 0.0313406,0.374448 0.330449 0.0946753 0.200428,0.0682725 0.346716 0.346716 0.238295,1.0022757538248002,0.9735581361648085
openbook,LLaMA-3-3B,8-343,0,"A person wants to start saving money so that they can afford a nice vacation at the end of the year. After looking over their budget and expenses, they decide the best way to save money is to",Step 1: The person wants to save money for a vacation.,1.0,1.0,0.0,0.8,0.8,0.0,0.01644173073097588,0.18454967015895596,0.16810793942798008,False,False,neutral,neutral,0.000173266 0.964945 0.0330186 0.00186278,0.00161589 0.948504 0.0416743 0.00820616,0.0152153 0.780396 0.17413 0.0302592,1.003912089718975,0.9389908939924281
openbook,LLaMA-3-3B,8-343,1,"A person wants to start saving money so that they can afford a nice vacation at the end of the year. After looking over their budget and expenses, they decide the best way to save money is to",Step 2: They have looked over their budget and expenses.,1.0,0.9999999999948909,-5.109135337022508e-12,0.8,0.8,0.0,-0.030210617987849298,0.21487119352331352,0.24508181151116282,False,False,neutral,neutral,0.000173266 0.964945 0.0330186 0.00186278,6.11445e-06 0.995156 0.00460849 0.000229443,0.0273214 0.750074 0.189648 0.032956,1.009100470844597,0.9623489559527064
openbook,LLaMA-3-3B,8-343,2,"A person wants to start saving money so that they can afford a nice vacation at the end of the year. After looking over their budget and expenses, they decide the best way to save money is to",Step 3: They have decided the best way to save money is to quit eating lunch out.,1.0,1.0,0.0,0.9,0.8,-0.09999999999999998,-0.00793898052799169,0.31280493297052325,0.32074391349851494,False,False,neutral,moderate,0.000173266 0.964945 0.0330186 0.00186278,0.00113913 0.972884 0.00578498 0.0201916,0.0196929 0.65214 0.239909 0.0882576,1.0082662083822853,0.9747238404919066
openbook,LLaMA-3-3B,8-343,3,"A person wants to start saving money so that they can afford a nice vacation at the end of the year. After looking over their budget and expenses, they decide the best way to save money is to",Step 4: This decision will help them save money for their vacation.,1.0,1.0,0.0,0.9,0.9,0.0,0.06125387125131698,0.30018767979284366,0.23893380854152668,False,False,neutral,moderate,0.000173266 0.964945 0.0330186 0.00186278,0.000236097 0.903691 0.0952484 0.00082406,0.0156336 0.664758 0.277112 0.0424965,1.0021243974717429,0.9487388998951963
